customer_id,first_name,last_name,email,age,gender,home_city,home_country,home_airport,loyalty_tier,loyalty_points,enrolment_date,preferred_cabin
CUST001037,Arjun,Anderson,arjun.anderson37@email.com,20,Other,Singapore,Singapore,SIN,Platinum,287400,2020-09-08,First
CUST001038,Emily,Qureshi,emily.qureshi78@email.com,45,F,Mumbai,India,BOM,Gold,72270,2022-05-23,Premium Economy
CUST001039,Zhao Lei,Rahman,zhao lei.rahman11@email.com,67,Other,London,UK,LHR,Bronze,3123,2023-04-06,Economy
CUST001040,Layla,Wilson,layla.wilson56@email.com,23,M,Tokyo,Japan,NRT,Bronze,4678,2022-06-19,Economy
CUST001041,Sanjay,Akhtar,sanjay.akhtar12@email.com,18,M,Frankfurt,Germany,FRA,Silver,13667,2021-05-29,Economy
CUST001042,Amanda,Singh,amanda.singh45@email.com,40,F,Johannesburg,South Africa,JNB,Gold,28839,2023-07-23,Business
CUST001043,Wu Hao,Chen,wu hao.chen90@email.com,22,F,Kolkata,India,CCU,Bronze,2262,2022-09-23,Economy
CUST001044,Fatima,Kumar,fatima.kumar80@email.com,32,M,Johannesburg,South Africa,JNB,Bronze,4151,2023-10-08,Economy
CUST001045,Arjun,Davis,arjun.davis19@email.com,34,M,Singapore,Singapore,SIN,Silver,24679,2023-05-23,Economy
CUST001046,Ishaan,Ahmed,ishaan.ahmed46@email.com,22,M,Dubai,UAE,DXB,Bronze,3042,2021-08-11,Economy
CUST001047,James,Akhtar,james.akhtar30@email.com,68,F,Paris,France,CDG,Platinum,238031,2023-10-30,Business
CUST001048,Suresh,Reddy,suresh.reddy84@email.com,55,M,Hyderabad,India,HYD,Silver,21737,2021-02-25,Premium Economy
CUST001049,Rahul,Liu,rahul.liu19@email.com,71,Other,Mumbai,India,BOM,Silver,17487,2023-07-25,Business
CUST001050,Riya,Rahman,riya.rahman16@email.com,50,Other,Johannesburg,South Africa,JNB,Silver,22660,2021-01-16,Premium Economy
CUST001051,Omar,Hassan,omar.hassan56@email.com,51,F,Paris,France,CDG,Bronze,4712,2022-08-22,Economy
CUST001052,James,Shah,james.shah74@email.com,62,M,Los Angeles,USA,LAX,Silver,16858,2020-11-10,Economy
CUST001053,Sarah,Khan,sarah.khan62@email.com,56,M,Los Angeles,USA,LAX,Gold,33210,2022-08-18,Business
CUST001054,Omar,Verma,omar.verma28@email.com,56,F,Frankfurt,Germany,FRA,Bronze,966,2021-03-03,Economy
CUST001055,Ahmed,Williams,ahmed.williams70@email.com,75,M,Los Angeles,USA,LAX,Bronze,989,2020-11-22,Economy
CUST001056,Kavya,Singh,kavya.singh64@email.com,71,F,Delhi,India,DEL,Silver,9337,2021-10-29,Economy
CUST001057,Jessica,Malik,jessica.malik15@email.com,33,Other,Frankfurt,Germany,FRA,Bronze,2757,2023-05-26,Economy
CUST001058,Michael,Wu,michael.wu27@email.com,44,Other,Los Angeles,USA,LAX,Silver,14479,2020-01-29,Premium Economy
CUST001059,Ali,Siddiqui,ali.siddiqui93@email.com,70,Other,Bangalore,India,BLR,Bronze,63,2020-03-22,Economy
CUST001060,James,Wu,james.wu16@email.com,29,Other,Seoul,South Korea,ICN,Bronze,793,2022-02-02,Economy
CUST001061,Wang Fang,Siddiqui,wang fang.siddiqui65@email.com,50,F,Frankfurt,Germany,FRA,Bronze,2609,2022-10-27,Economy
CUST001062,Zhao Lei,Qureshi,zhao lei.qureshi38@email.com,38,M,Singapore,Singapore,SIN,Bronze,971,2021-07-17,Premium Economy
CUST001063,Suresh,Davis,suresh.davis31@email.com,56,M,Abu Dhabi,UAE,AUH,Silver,8144,2021-02-24,Economy
CUST001064,Ananya,Ibrahim,ananya.ibrahim64@email.com,52,M,Delhi,India,DEL,Silver,17109,2020-10-19,Premium Economy
CUST001065,Wang Fang,Verma,wang fang.verma21@email.com,71,F,Frankfurt,Germany,FRA,Gold,53328,2022-07-12,Business
CUST001066,Sneha,Shah,sneha.shah68@email.com,40,M,Abu Dhabi,UAE,AUH,Silver,10135,2022-06-15,Premium Economy
CUST001067,Chen Jing,Gupta,chen jing.gupta50@email.com,63,Other,Paris,France,CDG,Gold,31582,2021-01-29,Economy
CUST001068,Wu Hao,Singh,wu hao.singh43@email.com,58,Other,Delhi,India,DEL,Bronze,4803,2022-11-27,Economy
CUST001069,Zhang Min,Johnson,zhang min.johnson10@email.com,64,F,Frankfurt,Germany,FRA,Bronze,726,2022-10-20,Economy
CUST001070,Zhang Min,Malik,zhang min.malik91@email.com,57,M,Kolkata,India,CCU,Bronze,2155,2022-09-08,Economy
CUST001071,Wang Fang,Johnson,wang fang.johnson55@email.com,74,F,Abu Dhabi,UAE,AUH,Gold,66289,2020-08-25,Business
CUST001072,Suresh,Joshi,suresh.joshi24@email.com,32,M,Frankfurt,Germany,FRA,Bronze,3663,2021-08-14,Economy
CUST001073,James,Shah,james.shah40@email.com,40,Other,Bangkok,Thailand,BKK,Silver,21029,2020-02-24,Economy
CUST001074,Sneha,Ahmed,sneha.ahmed60@email.com,31,F,Mumbai,India,BOM,Silver,13572,2021-09-11,Business
CUST001075,Ashley,Xu,ashley.xu49@email.com,34,M,London,UK,LHR,Silver,16135,2023-09-30,Economy
CUST001076,Riya,Rahman,riya.rahman12@email.com,74,M,Tokyo,Japan,NRT,Bronze,903,2020-12-22,Business
CUST001077,Aditi,Liu,aditi.liu36@email.com,23,Other,Paris,France,CDG,Gold,67921,2021-02-03,Premium Economy
CUST001078,Pooja,Smith,pooja.smith62@email.com,71,Other,Bangkok,Thailand,BKK,Gold,35577,2022-02-22,Economy
CUST001079,Ali,Miller,ali.miller15@email.com,18,M,Delhi,India,DEL,Gold,57866,2021-04-13,Economy
CUST001080,Tanvi,Patel,tanvi.patel44@email.com,32,Other,Abu Dhabi,UAE,AUH,Bronze,1012,2023-04-08,Premium Economy
CUST001081,Deepa,Gupta,deepa.gupta60@email.com,50,Other,New York,USA,JFK,Bronze,4437,2020-09-14,Economy
CUST001082,Mohammed,Anderson,mohammed.anderson22@email.com,68,F,New York,USA,JFK,Silver,14900,2022-11-12,Economy
CUST001083,Aisha,Rahman,aisha.rahman46@email.com,48,F,Frankfurt,Germany,FRA,Bronze,1820,2021-04-17,Premium Economy
CUST001084,Liu Yang,Ahmed,liu yang.ahmed67@email.com,33,F,Delhi,India,DEL,Platinum,218283,2023-05-25,Business
CUST001085,Aditi,Xu,aditi.xu28@email.com,67,M,Los Angeles,USA,LAX,Bronze,4613,2022-02-20,Premium Economy
CUST001086,Divya,Joshi,divya.joshi61@email.com,53,M,Dubai,UAE,DXB,Gold,41381,2023-03-18,Business
CUST001087,Li Wei,Hassan,li wei.hassan29@email.com,64,Other,Abu Dhabi,UAE,AUH,Bronze,4042,2022-02-09,Economy
CUST001088,Hassan,Rahman,hassan.rahman50@email.com,56,F,Delhi,India,DEL,Bronze,1713,2021-03-14,Business
CUST001089,Rohan,Chen,rohan.chen58@email.com,47,Other,Chicago,USA,ORD,Silver,8442,2023-07-27,Economy
CUST001090,Aarav,Smith,aarav.smith31@email.com,51,Other,Hyderabad,India,HYD,Bronze,3584,2021-03-23,Economy
CUST001091,Wang Fang,Ali,wang fang.ali96@email.com,26,Other,Tokyo,Japan,NRT,Bronze,75,2022-05-09,Economy
CUST001092,James,Qureshi,james.qureshi88@email.com,74,F,Seoul,South Korea,ICN,Silver,14509,2022-11-09,Business
CUST001093,Sarah,Hassan,sarah.hassan11@email.com,56,F,Chicago,USA,ORD,Silver,9434,2021-05-06,Economy
CUST001094,Neel,Reddy,neel.reddy68@email.com,48,M,Delhi,India,DEL,Bronze,1537,2020-12-26,Economy
CUST001095,Arjun,Qureshi,arjun.qureshi34@email.com,47,Other,Kolkata,India,CCU,Bronze,4580,2023-12-04,Economy
CUST001096,Ashley,Siddiqui,ashley.siddiqui94@email.com,64,F,Singapore,Singapore,SIN,Silver,13347,2020-05-28,Economy
CUST001097,Sun Na,Reddy,sun na.reddy85@email.com,24,Other,Dubai,UAE,DXB,Bronze,2153,2021-01-27,Economy
CUST001098,David,Wang,david.wang37@email.com,54,Other,Nairobi,Kenya,NBO,Bronze,3878,2022-09-14,Economy
CUST001099,Fatima,Reddy,fatima.reddy66@email.com,27,M,Chicago,USA,ORD,Gold,28420,2021-02-18,Premium Economy
CUST001100,Li Wei,Chen,li wei.chen55@email.com,37,Other,Hyderabad,India,HYD,Bronze,3221,2021-05-05,Economy
CUST001101,Wang Fang,Chen,wang fang.chen81@email.com,51,M,Nairobi,Kenya,NBO,Gold,71618,2021-07-20,Premium Economy
CUST001102,Hassan,Davis,hassan.davis95@email.com,61,M,Tokyo,Japan,NRT,Gold,26657,2021-05-22,Premium Economy
CUST001103,Ashley,Brown,ashley.brown77@email.com,57,Other,Dubai,UAE,DXB,Bronze,1466,2021-12-23,Economy
CUST001104,Sun Na,Anderson,sun na.anderson92@email.com,39,M,Singapore,Singapore,SIN,Gold,64765,2023-10-25,Economy
CUST001105,Li Wei,Xu,li wei.xu87@email.com,20,Other,London,UK,LHR,Bronze,468,2021-05-12,Economy
CUST001106,Zhang Min,Johnson,zhang min.johnson29@email.com,48,Other,Johannesburg,South Africa,JNB,Gold,49217,2020-07-25,Business
CUST001107,Neel,Verma,neel.verma45@email.com,23,F,Hyderabad,India,HYD,Bronze,510,2020-12-13,Business
CUST001108,Pooja,Qureshi,pooja.qureshi76@email.com,65,M,Paris,France,CDG,Gold,63459,2021-12-12,Economy
CUST001109,Omar,Xu,omar.xu32@email.com,44,Other,Mumbai,India,BOM,Bronze,4108,2023-07-14,Economy
CUST001110,Sneha,Akhtar,sneha.akhtar25@email.com,30,Other,Sydney,Australia,SYD,Bronze,26,2022-01-13,Economy
CUST001111,Zhao Lei,Mehta,zhao lei.mehta50@email.com,54,F,Bangalore,India,BLR,Bronze,741,2022-12-17,Economy
CUST001112,Aditi,Smith,aditi.smith97@email.com,68,M,Dubai,UAE,DXB,Silver,7663,2022-04-11,Premium Economy
CUST001113,Pooja,Verma,pooja.verma62@email.com,37,M,Bangkok,Thailand,BKK,Silver,14141,2022-03-26,Economy
CUST001114,Pooja,Wilson,pooja.wilson55@email.com,74,M,Kolkata,India,CCU,Platinum,99225,2021-04-03,Business
CUST001115,Michael,Hassan,michael.hassan36@email.com,46,Other,Kolkata,India,CCU,Bronze,4794,2020-10-24,First
CUST001116,Ashley,Li,ashley.li21@email.com,59,Other,Frankfurt,Germany,FRA,Bronze,4126,2022-06-30,Economy
CUST001117,Rahul,Davis,rahul.davis70@email.com,31,F,London,UK,LHR,Bronze,944,2022-12-16,Economy
CUST001118,Sun Na,Chen,sun na.chen55@email.com,41,Other,Bangkok,Thailand,BKK,Silver,15563,2020-06-21,Business
CUST001119,Aarav,Smith,aarav.smith69@email.com,44,F,Paris,France,CDG,Bronze,820,2023-02-02,Economy
CUST001120,Aditi,Wu,aditi.wu42@email.com,69,Other,Los Angeles,USA,LAX,Silver,18085,2022-08-21,Premium Economy
CUST001121,Mohammed,Wang,mohammed.wang44@email.com,48,Other,Bangkok,Thailand,BKK,Bronze,1919,2021-08-12,Business
CUST001122,Jessica,Siddiqui,jessica.siddiqui82@email.com,19,M,Sydney,Australia,SYD,Bronze,2462,2022-11-21,Economy
CUST001123,Kavya,Wang,kavya.wang68@email.com,68,M,Bangalore,India,BLR,Bronze,1158,2023-01-28,Economy
CUST001124,Kiran,Williams,kiran.williams41@email.com,74,M,Frankfurt,Germany,FRA,Bronze,1512,2023-07-01,Economy
CUST001125,Wu Hao,Zhang,wu hao.zhang37@email.com,18,F,Kolkata,India,CCU,Bronze,3856,2020-01-31,Premium Economy
CUST001126,Omar,Liu,omar.liu61@email.com,71,F,Abu Dhabi,UAE,AUH,Gold,33421,2023-04-03,Business
CUST001127,Suresh,Huang,suresh.huang32@email.com,56,F,Tokyo,Japan,NRT,Bronze,4000,2020-08-03,Economy
CUST001128,Sarah,Zhang,sarah.zhang73@email.com,39,Other,Delhi,India,DEL,Silver,7531,2023-03-25,Economy
CUST001129,Rahul,Anderson,rahul.anderson59@email.com,45,M,Paris,France,CDG,Bronze,1473,2022-04-04,Economy
CUST001130,Li Wei,Singh,li wei.singh54@email.com,34,F,Kolkata,India,CCU,Bronze,4238,2023-07-16,Economy
CUST001131,Gaurav,Xu,gaurav.xu11@email.com,69,M,Kolkata,India,CCU,Bronze,4707,2021-06-14,Economy
CUST001132,Omar,Xu,omar.xu70@email.com,45,M,Frankfurt,Germany,FRA,Bronze,949,2021-11-29,Economy
CUST001133,Liu Yang,Zhang,liu yang.zhang85@email.com,25,M,New York,USA,JFK,Silver,7621,2022-02-10,Economy
CUST001134,Chen Jing,Qureshi,chen jing.qureshi56@email.com,64,F,New York,USA,JFK,Bronze,2307,2021-06-03,Economy
CUST001135,Mohammed,Zhang,mohammed.zhang55@email.com,34,F,Paris,France,CDG,Silver,22784,2022-05-11,Economy
CUST001136,William,Chen,william.chen41@email.com,37,Other,Mumbai,India,BOM,Silver,6199,2021-10-12,Economy
CUST001137,Liu Yang,Joshi,liu yang.joshi89@email.com,26,Other,Chennai,India,MAA,Silver,14001,2020-02-20,Economy
CUST001138,Ali,Hassan,ali.hassan22@email.com,54,F,Mumbai,India,BOM,Bronze,3053,2020-06-04,Economy
CUST001139,Ali,Mehta,ali.mehta20@email.com,39,Other,Frankfurt,Germany,FRA,Bronze,183,2020-05-04,Premium Economy
CUST001140,Ashley,Shah,ashley.shah98@email.com,68,M,Seoul,South Korea,ICN,Bronze,2483,2022-08-20,Economy
CUST001141,Sarah,Rahman,sarah.rahman87@email.com,48,M,New York,USA,JFK,Bronze,1521,2023-09-30,Economy
CUST001142,Neel,Taylor,neel.taylor86@email.com,35,M,New York,USA,JFK,Bronze,3394,2021-05-29,Economy
CUST001143,Ahmed,Chen,ahmed.chen87@email.com,24,M,Abu Dhabi,UAE,AUH,Bronze,2659,2022-05-22,Premium Economy
CUST001144,Sun Na,Yang,sun na.yang50@email.com,58,Other,Paris,France,CDG,Silver,23273,2022-02-03,Economy
CUST001145,William,Reddy,william.reddy94@email.com,47,Other,Chicago,USA,ORD,Bronze,1392,2023-10-27,Premium Economy
CUST001146,Divya,Ali,divya.ali67@email.com,53,F,Bangalore,India,BLR,Bronze,4338,2022-03-27,Economy
CUST001147,Aditi,Reddy,aditi.reddy46@email.com,57,Other,Kolkata,India,CCU,Silver,19140,2023-11-15,Economy
CUST001148,Zhang Min,Miller,zhang min.miller24@email.com,42,Other,Chennai,India,MAA,Bronze,1011,2022-10-26,Economy
CUST001149,Neel,Smith,neel.smith50@email.com,67,Other,Bangkok,Thailand,BKK,Silver,12135,2022-06-09,Premium Economy
CUST001150,Ahmed,Joshi,ahmed.joshi38@email.com,60,Other,Johannesburg,South Africa,JNB,Gold,60102,2021-10-20,Business
CUST001151,Zhang Min,Zhou,zhang min.zhou52@email.com,36,F,Kolkata,India,CCU,Gold,43901,2021-01-06,Business
CUST001152,Aisha,Johnson,aisha.johnson13@email.com,61,M,Bangkok,Thailand,BKK,Silver,18705,2020-06-07,Premium Economy
CUST001153,Kavya,Qureshi,kavya.qureshi31@email.com,57,Other,Bangalore,India,BLR,Silver,5748,2022-08-08,Economy
CUST001154,Li Wei,Mehta,li wei.mehta68@email.com,41,M,Nairobi,Kenya,NBO,Gold,58510,2023-02-05,Premium Economy
CUST001155,Rohan,Johnson,rohan.johnson69@email.com,48,Other,Dubai,UAE,DXB,Bronze,2400,2020-10-06,Economy
CUST001156,Layla,Akhtar,layla.akhtar30@email.com,46,M,Kolkata,India,CCU,Platinum,294644,2022-02-22,Business
CUST001157,Ali,Gupta,ali.gupta63@email.com,18,Other,Mumbai,India,BOM,Silver,22031,2023-08-10,Business
CUST001158,Zara,Ibrahim,zara.ibrahim47@email.com,25,Other,Nairobi,Kenya,NBO,Silver,5777,2023-09-01,Business
CUST001159,Ali,Singh,ali.singh43@email.com,41,F,Sydney,Australia,SYD,Silver,19043,2023-03-09,Premium Economy
CUST001160,Sun Na,Shah,sun na.shah36@email.com,64,M,Singapore,Singapore,SIN,Bronze,2783,2021-04-18,Economy
CUST001161,Emily,Gupta,emily.gupta52@email.com,47,Other,Chicago,USA,ORD,Gold,44352,2021-07-05,Business
CUST001162,Hassan,Davis,hassan.davis38@email.com,54,F,Nairobi,Kenya,NBO,Bronze,1147,2023-11-09,Premium Economy
CUST001163,Zhao Lei,Zhang,zhao lei.zhang66@email.com,63,F,Frankfurt,Germany,FRA,Platinum,154886,2021-05-03,Business
CUST001164,Kiran,Verma,kiran.verma84@email.com,27,Other,Frankfurt,Germany,FRA,Gold,26835,2022-10-25,Premium Economy
CUST001165,Sun Na,Sharma,sun na.sharma54@email.com,34,F,Sydney,Australia,SYD,Silver,18298,2023-01-18,Premium Economy
CUST001166,Sun Na,Ahmed,sun na.ahmed71@email.com,38,Other,Singapore,Singapore,SIN,Bronze,3975,2023-01-07,Premium Economy
CUST001167,Aarav,Gupta,aarav.gupta93@email.com,39,M,Frankfurt,Germany,FRA,Bronze,1229,2023-05-02,Economy
CUST001168,Zhang Min,Zhou,zhang min.zhou95@email.com,54,Other,Delhi,India,DEL,Gold,73586,2021-12-18,Economy
CUST001169,Ahmed,Joshi,ahmed.joshi67@email.com,39,Other,Bangalore,India,BLR,Bronze,4380,2023-09-09,Economy
CUST001170,Rohan,Miller,rohan.miller32@email.com,34,Other,Kolkata,India,CCU,Silver,12482,2021-06-11,Economy
CUST001171,Mohammed,Wilson,mohammed.wilson36@email.com,53,F,Bangalore,India,BLR,Silver,9343,2023-08-30,Economy
CUST001172,Sun Na,Siddiqui,sun na.siddiqui71@email.com,48,F,Hyderabad,India,HYD,Silver,15448,2022-11-25,Economy
CUST001173,Divya,Khan,divya.khan84@email.com,30,M,Tokyo,Japan,NRT,Silver,20965,2023-12-13,Economy
CUST001174,Ishaan,Wu,ishaan.wu86@email.com,67,Other,Dubai,UAE,DXB,Silver,5016,2021-09-20,Economy
CUST001175,Ahmed,Johnson,ahmed.johnson45@email.com,39,Other,Chicago,USA,ORD,Silver,13657,2022-02-02,Premium Economy
CUST001176,Chen Jing,Anderson,chen jing.anderson70@email.com,58,F,Hyderabad,India,HYD,Platinum,158678,2021-02-22,Business
CUST001177,Neel,Gupta,neel.gupta33@email.com,66,F,Frankfurt,Germany,FRA,Bronze,3630,2020-12-24,Economy
CUST001178,Gaurav,Jones,gaurav.jones88@email.com,31,F,Sydney,Australia,SYD,Bronze,4345,2022-04-27,Economy
CUST001179,Layla,Reddy,layla.reddy51@email.com,38,M,Dubai,UAE,DXB,Gold,64985,2023-02-14,First
CUST001180,Li Wei,Akhtar,li wei.akhtar49@email.com,68,F,London,UK,LHR,Bronze,2153,2023-03-11,Economy
CUST001181,Michael,Chen,michael.chen62@email.com,46,F,New York,USA,JFK,Silver,5185,2023-09-10,Economy
CUST001182,Kavya,Zhou,kavya.zhou47@email.com,67,F,Delhi,India,DEL,Gold,68388,2022-07-26,Business
CUST001183,Aditi,Chen,aditi.chen45@email.com,45,F,Paris,France,CDG,Silver,12044,2021-07-14,Economy
CUST001184,Rohan,Smith,rohan.smith59@email.com,38,Other,Chicago,USA,ORD,Platinum,279794,2020-04-21,Business
CUST001185,Zara,Ali,zara.ali45@email.com,33,F,Nairobi,Kenya,NBO,Silver,8323,2022-01-30,Economy
CUST001186,William,Taylor,william.taylor29@email.com,25,F,Chennai,India,MAA,Gold,73001,2023-02-25,Business
CUST001187,Zhao Lei,Williams,zhao lei.williams81@email.com,53,M,Los Angeles,USA,LAX,Bronze,4691,2022-07-17,Economy
CUST001188,Suresh,Patel,suresh.patel51@email.com,26,M,Paris,France,CDG,Platinum,131311,2022-12-20,Business
CUST001189,Amanda,Zhang,amanda.zhang64@email.com,39,M,London,UK,LHR,Bronze,189,2021-09-12,Economy
CUST001190,Zhang Min,Kumar,zhang min.kumar14@email.com,71,Other,Mumbai,India,BOM,Gold,26061,2021-07-20,First
CUST001191,James,Ibrahim,james.ibrahim24@email.com,49,F,Seoul,South Korea,ICN,Bronze,549,2020-11-14,Economy
CUST001192,Chen Jing,Mehta,chen jing.mehta69@email.com,54,F,Nairobi,Kenya,NBO,Silver,7394,2022-06-13,Economy
CUST001193,Nour,Reddy,nour.reddy65@email.com,59,F,Bangalore,India,BLR,Bronze,4712,2020-02-13,Premium Economy
CUST001194,Jessica,Rahman,jessica.rahman29@email.com,36,M,Nairobi,Kenya,NBO,Gold,39760,2021-08-10,Economy
CUST001195,Riya,Siddiqui,riya.siddiqui29@email.com,61,F,Tokyo,Japan,NRT,Silver,23823,2020-10-07,Economy
CUST001196,Kiran,Brown,kiran.brown18@email.com,37,M,Hyderabad,India,HYD,Bronze,4930,2022-01-18,Economy
CUST001197,James,Jones,james.jones13@email.com,60,M,Dubai,UAE,DXB,Bronze,3475,2022-01-04,Economy
CUST001198,William,Shah,william.shah61@email.com,71,F,Delhi,India,DEL,Bronze,1708,2021-07-17,Economy
CUST001199,David,Siddiqui,david.siddiqui30@email.com,70,M,Bangalore,India,BLR,Platinum,210396,2023-04-27,First
CUST001200,Ishaan,Ali,ishaan.ali74@email.com,65,Other,Singapore,Singapore,SIN,Silver,18602,2023-06-30,Economy
CUST001201,Sanjay,Ahmed,sanjay.ahmed49@email.com,25,F,Delhi,India,DEL,Bronze,3440,2021-12-24,Premium Economy
CUST001202,Ashley,Anderson,ashley.anderson51@email.com,32,Other,Bangalore,India,BLR,Silver,20445,2020-05-16,Economy
CUST001203,Rohan,Johnson,rohan.johnson86@email.com,54,M,Chennai,India,MAA,Silver,20394,2023-08-29,Business
CUST001204,Nour,Taylor,nour.taylor95@email.com,41,Other,New York,USA,JFK,Gold,36445,2023-02-25,Economy
CUST001205,Ishaan,Smith,ishaan.smith13@email.com,19,F,Dubai,UAE,DXB,Bronze,3057,2023-11-04,Economy
CUST001206,Li Wei,Singh,li wei.singh30@email.com,65,M,New York,USA,JFK,Bronze,3088,2023-01-19,Economy
CUST001207,Michael,Jones,michael.jones66@email.com,23,F,Bangalore,India,BLR,Bronze,3896,2020-12-28,Economy
CUST001208,Mohammed,Sharma,mohammed.sharma56@email.com,37,F,Chicago,USA,ORD,Gold,46160,2020-12-22,First
CUST001209,Omar,Joshi,omar.joshi38@email.com,48,F,Seoul,South Korea,ICN,Bronze,1796,2023-03-15,Economy
CUST001210,Nour,Joshi,nour.joshi94@email.com,63,F,Frankfurt,Germany,FRA,Gold,39825,2022-12-19,Premium Economy
CUST001211,Zara,Zhou,zara.zhou94@email.com,60,Other,Sydney,Australia,SYD,Silver,9315,2021-11-25,Economy
CUST001212,Nour,Singh,nour.singh14@email.com,65,F,Johannesburg,South Africa,JNB,Bronze,1621,2020-06-11,Premium Economy
CUST001213,Rohan,Smith,rohan.smith61@email.com,43,F,Delhi,India,DEL,Silver,16268,2020-10-06,Economy
CUST001214,Rahul,Zhou,rahul.zhou42@email.com,57,F,Tokyo,Japan,NRT,Bronze,2288,2022-12-16,Economy
CUST001215,Zhang Min,Malik,zhang min.malik64@email.com,47,Other,Hyderabad,India,HYD,Silver,22008,2021-12-14,Premium Economy
CUST001216,Liu Yang,Verma,liu yang.verma54@email.com,24,M,Los Angeles,USA,LAX,Gold,71707,2023-04-18,Premium Economy
CUST001217,Ashley,Malik,ashley.malik38@email.com,23,Other,Kolkata,India,CCU,Bronze,4185,2020-03-09,Economy
CUST001218,Pooja,Li,pooja.li56@email.com,51,Other,Chennai,India,MAA,Silver,22204,2021-01-05,Economy
CUST001219,Hassan,Hassan,hassan.hassan79@email.com,28,F,Kolkata,India,CCU,Bronze,1356,2023-02-24,Business
CUST001220,Fatima,Huang,fatima.huang70@email.com,72,M,London,UK,LHR,Bronze,3283,2021-08-22,Economy
CUST001221,Kavya,Anderson,kavya.anderson18@email.com,18,M,London,UK,LHR,Silver,11840,2020-09-02,Economy
CUST001222,Robert,Verma,robert.verma60@email.com,27,F,Kolkata,India,CCU,Gold,35449,2021-08-26,Business
CUST001223,Rohan,Li,rohan.li96@email.com,22,M,London,UK,LHR,Bronze,3288,2020-09-19,Economy
CUST001224,William,Reddy,william.reddy90@email.com,61,F,Paris,France,CDG,Bronze,960,2023-06-05,Economy
CUST001225,Riya,Wu,riya.wu44@email.com,37,M,Tokyo,Japan,NRT,Silver,10035,2022-02-01,Business
CUST001226,Ananya,Liu,ananya.liu72@email.com,71,F,Hyderabad,India,HYD,Silver,24168,2020-02-15,Premium Economy
CUST001227,Riya,Hassan,riya.hassan65@email.com,24,M,Nairobi,Kenya,NBO,Platinum,204638,2020-01-26,Business
CUST001228,Ahmed,Joshi,ahmed.joshi55@email.com,73,F,London,UK,LHR,Gold,52501,2022-08-05,Economy
CUST001229,Gaurav,Ali,gaurav.ali72@email.com,33,Other,Chicago,USA,ORD,Bronze,3553,2020-01-11,Economy
CUST001230,Zhao Lei,Liu,zhao lei.liu22@email.com,56,Other,Bangkok,Thailand,BKK,Bronze,883,2020-10-10,Economy
CUST001231,Rohan,Zhang,rohan.zhang68@email.com,55,Other,Nairobi,Kenya,NBO,Bronze,3225,2021-07-14,Economy
CUST001232,Wang Fang,Singh,wang fang.singh90@email.com,43,Other,New York,USA,JFK,Silver,12079,2023-11-13,Business
CUST001233,Gaurav,Taylor,gaurav.taylor41@email.com,44,M,Los Angeles,USA,LAX,Gold,69761,2022-01-10,Economy
CUST001234,Arjun,Chen,arjun.chen92@email.com,47,Other,Johannesburg,South Africa,JNB,Bronze,1315,2020-12-07,Economy
CUST001235,Jessica,Li,jessica.li50@email.com,67,M,Chicago,USA,ORD,Gold,65396,2022-09-22,Business
CUST001236,Gaurav,Mehta,gaurav.mehta72@email.com,58,F,Paris,France,CDG,Silver,17540,2020-01-14,Economy
CUST001237,William,Zhang,william.zhang99@email.com,66,M,Kolkata,India,CCU,Bronze,913,2021-03-01,Economy
CUST001238,Suresh,Malik,suresh.malik86@email.com,52,M,Bangkok,Thailand,BKK,Silver,11508,2020-01-05,Business
CUST001239,Omar,Xu,omar.xu23@email.com,72,F,Chennai,India,MAA,Silver,16593,2021-11-04,Business
CUST001240,Nour,Taylor,nour.taylor29@email.com,57,Other,Bangalore,India,BLR,Bronze,1841,2020-12-05,Economy
CUST001241,Sneha,Patel,sneha.patel28@email.com,49,M,Abu Dhabi,UAE,AUH,Bronze,1850,2022-10-16,Economy
CUST001242,Rohan,Patel,rohan.patel62@email.com,72,Other,Chicago,USA,ORD,Gold,61125,2022-12-04,Economy
CUST001243,Wang Fang,Siddiqui,wang fang.siddiqui43@email.com,43,Other,Seoul,South Korea,ICN,Gold,71317,2021-12-17,Premium Economy
CUST001244,Sarah,Miller,sarah.miller84@email.com,38,Other,Singapore,Singapore,SIN,Bronze,1101,2020-12-25,Economy
CUST001245,Chen Jing,Khan,chen jing.khan92@email.com,52,F,Hyderabad,India,HYD,Gold,72192,2020-01-25,First
CUST001246,Riya,Zhou,riya.zhou31@email.com,35,Other,Mumbai,India,BOM,Silver,21290,2023-08-22,Economy
CUST001247,William,Malik,william.malik45@email.com,59,M,Singapore,Singapore,SIN,Silver,7089,2023-08-21,Economy
CUST001248,Ali,Patel,ali.patel49@email.com,63,Other,Chicago,USA,ORD,Bronze,1092,2021-06-20,Economy
CUST001249,Layla,Anderson,layla.anderson97@email.com,39,M,Seoul,South Korea,ICN,Gold,34452,2020-12-22,Business
CUST001250,Aarav,Qureshi,aarav.qureshi34@email.com,21,Other,Singapore,Singapore,SIN,Silver,7084,2023-02-05,Economy
CUST001251,Mohammed,Johnson,mohammed.johnson61@email.com,71,M,Delhi,India,DEL,Silver,8915,2023-06-23,Economy
CUST001252,Layla,Liu,layla.liu55@email.com,69,F,Bangkok,Thailand,BKK,Silver,16249,2022-04-04,Economy
CUST001253,Ashley,Davis,ashley.davis20@email.com,49,M,Kolkata,India,CCU,Bronze,1643,2020-06-14,Economy
